district_teach_salary,school_teach_salary,district_pt_tch_absent_10_days,school_pt_tch_absent_10_days,district_pt_tch_2ndyear,school_pt_tch_2ndyear,district_pt_tch_1styear,school_pt_tch_1styear,district_pt_tch_state_license,school_pt_tch_state_license,district_tch_FTE,school_tch_FTE,district_counsel_FTE,school_counsel_FTE,district_ratio,school_ratio,non_personnel_expenditures,non_personnel_expenditures_perpupil,instructional_staff_salaries,instructional_staff_salaries_perpupil,SCH_NAME,School_ID,SCHID,Survey_Year_Key,SurveyYear,LEA_ID,LEA_NAME,LEAID,SCH_ADDRESS,SCH_CITY,SCH_STATE,SCH_ZIP,Male_Enrollment,Female_Enrollment,Total_Enrollment,M_Percent,F_Percent,AME_Percent,ASI_Percent,HIS_Percent,BLA_Percent,WHI_Percent,HI_PAC_Percent,MORE_Percent,DIS_Percent,LEP_Percent,LEPEnrolled_Percent,_504_Percent,FocusOnDisabilities,STUDENTS_TO_TEACHERS,OffersDicipline,OffersMagnetProgram,IsCharterSchool,IsAlternativeSchool,OffersAP,TeacherCount,OffersAbilityGrouping,OffersPreK,OffersKindergarten,OffersGTE,OffersSingleSex,OffersAthletics,Title1_Status,TOT_LEA_SCHOOLS,SP_ED_EVAL,GradesOffered,LEA_TOT_Enrollment_Schools,MEMBERSHIP_LEA,KinderLen,PrekinderLen,PreKinderAge,non_IDEA_504,FRPL,JuvenileJustice,RACE_5_7,Long_NCES_ID,Combokey,Incomplete,Am Ind/AK Nat Enrollment,Am Ind/AK Nat In-School Susp,Am Ind/AK Nat Out-School Susp,Am Ind/AK Nat Expulsions,Asian Enrollment,Asian In-School Susp,Asian Out-School Susp,Asian Expulsions,Black Enrollment,Black In-School Susp,Black Out-School Susp,Black Expulsions,Hispanic Enrollment,Hispanic In-School Susp,Hispanic Out-School Susp,Hispanic Expulsions,Nat HI/Pac Isl Enrollment,Nat HI/Pac Isl In-School Susp,Nat HI/Pac Isl Out-School Susp,Nat HI/Pac Isl Expulsions,Two or More Enrollment,Two or More In-School Susp,Two or More Out-School Susp,Two or More Expulsions,White Enrollment,White In-School Susp,White Out-School Susp,White Expulsions,Total Enrollment,Total In-School Susp,Total Out-School Susp,Total Expulsions,Referrals to Law Enforcement,Students with School Related Arrests,Expulsions Under Zero-tolerance
57462,56479,52,60,4.44,4.28,4.46,4.28,86.7,93.15,4997.45,116.87,67.4,5,17,17,640042,342,5524352,2951,FREEDOM HIGH,276598,02458,6,2011,32545,PRINCE WILLIAM CO PBLC SCHS,5103130,15201 NEABSCO MILLS RD.,WOODBRIDGE,VA,22191,56.26,43.74,1870,56.26,43.74,0.5,5.5,49,29.7,9.2,0.4,5.7,15.3,28.9,29.2,0.1,0,15.81,0,1,0,0,1,116.87,0,1,0,1,true,true,false,88,434,"Preschool,9,10,11,12",81926,81743,Full Day,Full Day,"3, 4",0,64.37,false,7,510313002458,,,10,2,2,0,103,6,4,0,556,65,70,4,916,116,73,2,7,4,2,0,106,8,11,2,172,14,22,4,1870,215,184,12,55,0,0
57462,57393,52,84,4.44,5.26,4.46,0,86.7,94.74,4997.45,19,67.4,3,17,23,665951,1486,849458,1896,NEW DIRECTIONS ALTERNATIVE ED CENTER,276599,02459,6,2011,32545,PRINCE WILLIAM CO PBLC SCHS,5103130,8886 RIXLEW LN.,MANASSAS,VA,20109,69.11,30.89,450,69.11,30.89,0.4,2.2,41.6,30.2,17.6,0.4,7.6,19.8,13.6,13.6,0.0,0,23.58,1,0,0,1,0,19,1,0,0,1,false,false,false,88,434,"9,10,11,12",81926,81743,Full Day,Full Day,"3, 4",0,0,false,7,510313002459,,,2,0,0,0,10,2,0,0,136,32,44,11,187,41,31,10,2,2,0,0,34,9,14,2,79,20,16,2,450,106,105,25,0,0,0
57462,60290,52,62,4.44,1.64,4.46,2.47,86.7,97.53,4997.45,121.6,67.4,6,17,20,1084995,458,6762265,2853,FOREST PARK HIGH,276600,02542,6,2011,32545,PRINCE WILLIAM CO PBLC SCHS,5103130,15721 FOREST PARK DRIVE,WOODBRIDGE,VA,22193,53.23,46.77,2371,53.23,46.77,0.3,6.5,15.6,25.2,41.8,0.3,10.3,8.8,5.2,5.2,0.1,0,19.24,0,1,0,0,1,121.6,0,0,0,1,false,true,false,88,434,"9,10,11,12",81926,81743,Full Day,Full Day,"3, 4",0,21.31,false,7,510313002542,,,7,0,6,0,154,0,6,0,598,0,133,0,370,0,59,2,7,0,0,0,244,0,33,2,991,0,76,2,2371,0,313,6,43,0,0
57462,64876,52,40,4.44,2.58,4.46,1.29,86.7,96.13,4997.45,77.6,67.4,0,17,17,214012,165,4594494,3537,LOUISE A. BENTON MIDDLE,276601,02543,6,2011,32545,PRINCE WILLIAM CO PBLC SCHS,5103130,7411 HOADLY RD,MANASSAS,VA,20112,51.08,48.92,1298,51.08,48.92,0.5,3.8,12.6,10.9,64.3,0.2,7.7,11.5,6.8,6.7,0.2,0,16.85,0,0,0,0,0,77.6,1,0,0,1,false,false,false,88,434,"6,7,8",81926,81743,Full Day,Full Day,"3, 4",0,11.78,false,7,510313002543,,,7,0,0,0,49,0,2,0,142,20,16,0,163,15,6,0,2,2,0,0,100,12,7,0,835,53,24,0,1298,102,55,0,15,0,0
57462,58533,52,64,4.44,1.6,4.46,3.2,86.7,95.2,4997.45,62.5,67.4,0,17,17,308054,282,3273484,3000,POTOMAC MIDDLE,276602,02584,6,2011,32545,PRINCE WILLIAM CO PBLC SCHS,5103130,3130 PANTHER PRIDE DRIVE,DUMFRIES,VA,22026,50.27,49.73,1092,50.27,49.73,0.2,7.8,22.6,47.1,16.9,0.2,5.3,11.7,18.8,18.9,0.0,0,17.46,0,0,0,0,0,62.5,1,0,0,1,false,false,false,88,434,"6,7,8",81926,81743,Full Day,Full Day,"3, 4",0,47.3,false,7,510313002584,,,2,4,4,0,85,9,11,0,514,134,127,0,247,41,34,0,2,0,0,0,58,10,14,0,184,17,25,0,1092,215,215,0,36,0,0
57462,57418,52,49,4.44,2.13,4.46,0,86.7,79.79,4997.45,47,67.4,0,17,17,192213,234,2515164,3056,GLENKIRK ELEM.,276603,02585,6,2011,32545,PRINCE WILLIAM CO PBLC SCHS,5103130,8584 SEDGE WREN DRIVE,GAINESVILLE,VA,20155,50.72,49.28,828,50.72,49.28,0.2,19.7,15,10.6,47.2,0.2,7,12.6,16.8,17,0.2,0,21.38,0,0,0,0,0,47,1,1,1,1,false,false,false,88,434,"Preschool,K,1,2,3,4,5",81926,81743,Full Day,Full Day,"3, 4",0,9.84,false,7,510313002585,,,2,0,0,0,163,0,0,0,88,0,0,0,124,0,0,0,2,0,0,0,58,0,0,0,391,2,2,0,828,2,2,0,0,0,0
57462,52447,52,48,4.44,11.11,4.46,11.11,86.7,79.63,4997.45,54,67.4,0,17,17,230162,239,2778238,2888,VICTORY ELEM.,276604,02586,6,2011,32545,PRINCE WILLIAM CO PBLC SCHS,5103130,12001 TYGART LAKE DRIVE,BRISTOW,VA,20136,51.45,48.55,964,51.45,48.55,0.2,9.4,14.4,9.1,57.4,0,9.4,9.8,12.6,12.7,0.0,0,17.49,0,0,0,0,0,54,1,1,1,1,false,false,false,88,434,"Preschool,K,1,2,3,4,5",81926,81743,Full Day,Full Day,"3, 4",0,13.31,false,7,510313002586,,,2,0,0,0,91,2,0,0,88,9,6,0,139,2,0,0,0,0,0,0,91,2,0,0,553,10,4,0,964,25,10,0,6,0,0
57462,56894,52,52,4.44,0,4.46,10.75,86.7,77.42,4997.45,46.5,67.4,0,17,17,294657,386,2421465,3169,ROSA PARKS ELEM.,276605,02587,6,2011,32545,PRINCE WILLIAM CO PBLC SCHS,5103130,13446 PRINCEDALE DRIVE,WOODBRIDGE,VA,22193,49.8,50.2,769,49.8,50.2,0.5,7.2,29.8,27.4,27.8,0.5,6.8,13.5,24.3,24.9,0.0,0,18.63,0,1,0,0,0,46.5,1,1,1,1,false,false,false,88,434,"Preschool,K,1,2,3,4,5",81926,81743,Full Day,Full Day,"3, 4",0,33.51,false,7,510313002587,,,4,0,0,0,55,0,0,0,211,7,9,0,229,10,9,0,4,0,0,0,52,2,2,0,214,8,11,0,769,27,31,0,4,0,0
57462,55314,52,31,4.44,1.69,4.46,0,86.7,77.97,4997.45,59,67.4,0,17,17,228769,223,3121776,3040,BUCKLAND MILLS ELEM.,276606,02588,6,2011,32545,PRINCE WILLIAM CO PBLC SCHS,5103130,10511 WHARFDALE PLACE,GAINESVILLE,VA,20155,53.56,46.44,1025,53.56,46.44,1,16.5,15.6,10.1,50.4,0.2,6.2,8.4,17.4,16.9,0.0,0,21.85,0,1,0,0,0,59,1,1,1,1,false,false,false,88,434,"Preschool,K,1,2,3,4,5",81926,81743,Full Day,Full Day,"3, 4",0,16.36,false,7,510313002588,,,10,0,0,0,169,0,0,0,103,0,0,0,160,0,0,0,2,0,0,0,64,0,2,0,517,0,2,0,1025,0,4,0,2,0,0
57462,53918,52,22,4.44,3.92,4.46,0,86.7,80.39,4997.45,51,67.4,0,17,20,324629,340,2774434,2908,T. CLAY WOOD ELEMENTARY,276608,99998,6,2011,32545,PRINCE WILLIAM CO PBLC SCHS,5103130,10600 Kettle Run Road,Nokesville,VA,20181,49.84,50.16,955,49.84,50.16,0.4,8.3,11.7,10.5,62.3,0.4,6.4,7.8,9.8,9.6,0.0,0,22.19,0,0,0,0,0,51,1,1,1,1,false,false,,88,434,"Preschool,K,1,2,3,4,5",81926,81743,Full Day,Full Day,"3, 4",0,0,false,7,,510313099998,,4,0,0,0,79,0,0,0,100,2,4,0,112,0,0,0,4,0,0,0,61,0,0,0,595,4,2,0,955,6,6,0,4,0,0
57462,58393,52,61,4.44,3.41,4.46,1.14,86.7,95.45,4997.45,88,67.4,0,17,17,363924,251,4554664,3141,GAINESVILLE MIDDLE,276609,02753,6,2011,32545,PRINCE WILLIAM CO PBLC SCHS,5103130,8001 LIMESTONE DR,GAINESVILLE,VA,20155,51.55,48.45,1455,51.55,48.45,0.5,10.8,16.4,11,54.1,0,7.3,12.3,10.6,10.6,0.1,0,16.48,0,0,0,0,0,88,1,0,0,1,false,false,false,88,434,"6,7,8",81926,81743,Full Day,Full Day,"3, 4",0,12.69,false,7,510313002753,,,7,0,0,0,157,0,8,0,160,0,13,0,238,0,16,0,0,0,0,0,106,0,4,0,787,0,14,0,1455,0,55,0,12,0,0
39302,45365,8,0,6.7,0,4.19,5,100,100,358,40,5,0,14,11,26282,61,1103632,2561,CRITZER ELEM.,276610,01330,6,2011,32546,PULASKI CO PBLC SCHS,5103150,100 CRITZER DR,PULASKI,VA,24301,48.37,51.63,430,48.37,51.63,0.5,0.9,1.6,5.8,87.4,0,3.7,17.9,0.9,0.9,0.9,0,10.26,0,0,0,0,0,40,0,1,1,1,false,false,true,8,0,"Preschool,K,1,2,3,4,5",4560,4616,Full Day,Full Day,4,0,66.13,false,7,510315001330,,,2,0,0,0,4,0,0,0,25,0,6,0,7,0,0,0,0,0,0,0,16,0,4,0,376,0,19,0,430,0,29,0,4,0,0
39302,33344,8,0,6.7,0,4.19,0,100,100,358,40,5,0,14,11,23107,49,1121946,2402,DUBLIN ELEM.,276611,01332,6,2011,32546,PULASKI CO PBLC SCHS,5103150,600 DUNLAP ST,DUBLIN,VA,24084,57.51,42.49,466,57.51,42.49,0.9,0.4,2.1,4.7,83.9,0,7.9,13.3,0.9,0.9,0.4,0,11.68,0,0,0,0,0,40,0,1,1,1,false,false,true,8,0,"Preschool,K,1,2,3,4,5",4560,4616,Full Day,Full Day,4,0,51.18,false,7,510315001332,,,4,0,0,0,2,0,0,0,22,0,2,0,10,0,0,0,0,0,0,0,37,0,2,0,391,0,11,0,466,0,15,0,2,0,0
39302,41705,8,0,6.7,7.89,4.19,5.26,100,100,358,38,5,0,14,17,42547,68,1243422,1974,DUBLIN MIDDLE,276612,01333,6,2011,32546,PULASKI CO PBLC SCHS,5103150,650 GILES AVE,DUBLIN,VA,24084,51.9,48.1,632,51.9,48.1,0.6,0,1.6,4.9,89.4,0,3.5,18.8,0,0,3.5,0,14.65,0,0,0,0,0,38,1,0,0,1,false,false,false,8,0,"6,7,8",4560,4616,Full Day,Full Day,4,0,38.89,false,7,510315001333,,,4,0,0,0,0,0,0,0,31,7,4,0,10,0,0,0,0,0,0,0,22,2,4,0,565,22,60,0,632,31,68,0,32,0,0
39302,36082,8,0,6.7,9.09,4.19,7.27,100,100,358,110,5,5,14,11,227469,168,3173030,2338,PULASKI COUNTY SR. HIGH,276613,01338,6,2011,32546,PULASKI CO PBLC SCHS,5103150,5414 COUGAR TRAIL RD,DUBLIN,VA,24084,53.53,46.47,1360,53.53,46.47,0.4,0.5,1.6,6.5,89.2,0.2,1.7,23.8,0.2,0.3,4.0,0,10.60,0,0,0,0,1,110,1,0,0,1,false,true,false,8,0,"9,10,11,12,UG",4560,4616,Full Day,Full Day,4,0,43.63,false,7,510315001338,,,5,0,0,0,7,0,0,0,88,4,23,0,22,0,2,0,2,0,0,0,23,0,11,0,1213,91,127,0,1360,95,163,0,122,0,0
39302,38157,8,0,6.7,17.95,4.19,7.69,100,100,358,39,5,0,14,14,29810,60,1197115,2404,PULASKI MIDDLE,276614,01339,6,2011,32546,PULASKI CO PBLC SCHS,5103150,500 PICO TERRACE,PULASKI,VA,24301,49.4,50.6,504,49.4,50.6,1.4,0.8,2.6,9.1,81.8,0,4.4,23.0,1.6,1.8,2.0,0,10.16,0,0,0,0,0,39,1,0,0,1,false,false,false,8,0,"6,7,8",4560,4616,Full Day,Full Day,4,0,57.03,false,7,510315001339,,,7,0,0,0,4,0,0,0,46,0,8,0,13,0,0,0,0,0,0,0,22,0,2,0,412,0,28,0,504,0,38,0,2,0,0
39302,39143,8,62,6.7,5.88,4.19,0,100,100,358,34,5,0,14,14,26813,58,901939,1956,RIVERLAWN ELEM.,276615,01340,6,2011,32546,PULASKI CO PBLC SCHS,5103150,8100 BETH NELSON DRIVE,FAIRLAWN,VA,24141,53.02,46.98,464,53.02,46.98,0.4,0.9,1.7,4.1,89.4,0,3.5,14.7,1.7,2.2,1.5,0,12.81,0,0,0,0,0,34,0,1,1,1,false,false,true,8,0,"Preschool,K,1,2,3,4,5",4560,4616,Full Day,Full Day,4,0,49.02,false,7,510315001340,,,2,0,0,0,4,0,0,0,19,0,0,0,8,0,0,0,0,0,0,0,16,0,2,0,415,0,22,0,464,0,24,0,13,0,0
39302,40931,8,0,6.7,0,4.19,0,100,100,358,17,5,0,14,11,12662,68,573034,3097,SNOWVILLE ELEM.,276616,01341,6,2011,32546,PULASKI CO PBLC SCHS,5103150,4858 LEAD MINE RD,HIWASSEE,VA,24347,48.4,51.6,188,48.4,51.6,2.1,0,2.1,2.1,88.3,0,5.3,15.4,0,0,2.1,0,10.88,0,0,0,0,0,17,0,1,1,1,false,false,false,8,0,"Preschool,K,1,2,3,4,5",4560,4616,Full Day,Full Day,4,0,43.78,false,7,510315001341,,,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,166,0,6,0,188,0,6,0,0,0,0
39302,39686,8,0,6.7,5,4.19,0,100,100,358,40,5,0,14,14,34361,67,1207983,2364,PULASKI ELEM.,276617,02460,6,2011,32546,PULASKI CO PBLC SCHS,5103150,2004 MOREHEAD LANE,PULASKI,VA,24301,48.26,51.74,516,48.26,51.74,0.4,0.8,3.7,7.2,83.3,0.4,4.3,15.5,1.4,1.8,1.4,0,12.17,0,0,0,0,0,40,0,1,1,1,false,false,true,8,0,"Preschool,K,1,2,3,4,5",4560,4616,Full Day,Full Day,4,0,66.14,false,7,510315002460,,,2,0,0,0,4,0,0,0,37,0,4,0,19,2,2,0,2,0,0,0,22,0,7,0,430,0,23,0,516,2,36,0,8,0,0
48407,66812,52,71,4.59,9.62,8.64,17.31,86.93,75,1852.5,52,22.1,0,14,17,143155,174,2551050,3096,LUCILLE M. BROWN MIDDLE,276618,01894,6,2011,32547,RICHMOND CITY PBLC SCHS,5103240,6300 JAHNKE RD,RICHMOND,VA,23225,45.52,54.48,826,45.52,54.48,0.2,0.9,5.6,71.7,21.2,0.2,0.2,14.4,3.4,3.4,0.9,0,15.55,0,0,0,0,0,52,0,0,0,1,false,false,true,48,0,"6,7,8",25327,23561,Full Day,Full Day,"0-2, 3, 4",0,60.68,false,7,510324001894,,,2,0,0,0,7,0,2,0,592,0,110,2,46,0,4,0,2,0,0,0,2,0,0,0,175,0,6,0,826,0,122,2,41,0,0
48407,47810,52,56,4.59,8,8.64,4,86.93,92,1852.5,25,22.1,0,14,14,44588,134,1191144,3588,J.E.B. STUART ELEM.,276619,00381,6,2011,32547,RICHMOND CITY PBLC SCHS,5103240,3101 FENDALL AVE,RICHMOND,VA,23222,50.3,49.7,336,50.3,49.7,0,0,3,90.5,2.1,0.6,3.9,13.1,0.6,0.6,1.2,0,12.77,0,0,0,0,0,25,0,1,1,1,false,false,true,48,0,"Preschool,K,1,2,3,4,5",25327,23561,Full Day,Full Day,"0-2, 3, 4",0,76.81,false,7,510324000381,,,0,0,0,0,0,0,0,0,304,0,9,0,10,0,2,0,2,0,0,0,13,0,0,0,7,0,2,0,336,0,13,0,11,0,0
48407,52626,52,44,4.59,5.13,8.64,7.69,86.93,84.62,1852.5,39,22.1,0,14,14,84574,166,1634002,3210,ALBERT HILL MIDDLE,276620,01351,6,2011,32547,RICHMOND CITY PBLC SCHS,5103240,3400 PATTERSON AVE,RICHMOND,VA,23221,48.13,51.87,509,48.13,51.87,0,1,3.7,70.3,23.8,0.4,0.8,21.0,2,2,2.5,0,13.39,0,0,0,0,0,39,0,0,0,1,false,false,true,48,0,"6,7,8",25327,23561,Full Day,Full Day,"0-2, 3, 4",0,54.42,false,7,510324001351,,,0,0,0,0,5,0,0,0,358,10,55,4,19,0,2,0,2,0,0,0,4,0,0,0,121,0,2,0,509,10,59,4,11,0,0
48407,,52,66,4.59,3.45,8.64,6.9,86.93,75.86,1852.5,29,22.1,1,14,5,0,0,0,0,AMELIA STREET SP. ED. REAL & 13 ACRES,276621,01352,6,2011,32547,RICHMOND CITY PBLC SCHS,5103240,1821 AMELIA ST,RICHMOND,VA,23220,64.71,35.29,102,64.71,35.29,0,0,6.9,83.3,9.8,0,0,78.4,0,0,0.0,1,4.08,0,0,0,1,0,29,0,1,1,0,false,false,true,48,0,"Preschool,K,1,2,3,4,5,6,7,8,9,10,11,12",25327,23561,Full Day,Full Day,"0-2, 3, 4",0,46.08,false,7,510324001352,,,0,0,0,0,0,0,0,0,85,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,102,0,6,0,7,0,0
48407,54173,52,51,4.59,2.86,8.64,8.57,86.93,74.29,1852.5,35,22.1,0,14,11,69524,196,1751568,4934,BINFORD MIDDLE,276622,01356,6,2011,32547,RICHMOND CITY PBLC SCHS,5103240,1701 FLOYD AVE,RICHMOND,VA,23220,48.6,51.4,356,48.6,51.4,0,0.6,1.1,92.1,6.2,0,0,25.8,0.6,0.6,3.6,0,11.83,0,0,0,0,0,35,0,0,0,1,false,false,true,48,0,"6,7,8",25327,23561,Full Day,Full Day,"0-2, 3, 4",0,65.35,false,7,510324001356,,,0,0,0,0,2,0,0,0,328,26,95,0,4,0,0,0,0,0,0,0,0,0,0,0,22,0,6,0,356,26,101,0,16,0,0
48407,45803,52,55,4.59,11.67,8.64,6.67,86.93,93.33,1852.5,60,22.1,0,14,14,88871,103,1979302,2288,BLACKWELL ELEM.,276623,01357,6,2011,32547,RICHMOND CITY PBLC SCHS,5103240,1600 EVERETT ST,RICHMOND,VA,23224,53.29,46.71,867,53.29,46.71,0.5,0.2,5.3,86.6,6.7,0.2,0.5,10.3,0,0,0.5,0,12.91,0,0,0,0,0,60,0,1,1,1,false,false,true,48,0,"Preschool,K,1,2,3,4,5",25327,23561,Full Day,Full Day,"0-2, 3, 4",0,83.24,false,7,510324001357,,,4,0,0,0,2,0,0,0,751,0,85,2,46,0,2,0,2,0,0,0,4,0,0,0,58,0,2,0,867,0,89,2,7,0,0
48407,53196,52,68,4.59,6.82,8.64,11.36,86.93,79.55,1852.5,44,22.1,0,14,14,107988,189,1776135,3111,CHIMBORAZO ELEM.,276624,01359,6,2011,32547,RICHMOND CITY PBLC SCHS,5103240,3000 E MARSHALL ST,RICHMOND,VA,23223,52.89,47.11,571,52.89,47.11,0,0,0.7,96.3,1.8,0,1.2,11.4,0,0,2.3,0,13.28,0,0,0,0,0,44,0,1,1,1,false,false,true,48,0,"Preschool,K,1,2,3,4,5",25327,23561,Full Day,Full Day,"0-2, 3, 4",0,85.81,false,7,510324001359,,,0,0,0,0,0,0,0,0,550,0,73,0,4,0,2,0,0,0,0,0,7,0,0,0,10,0,0,0,571,0,75,0,32,0,0
48407,57546,52,60,4.59,0,8.64,0,86.93,96.67,1852.5,30,22.1,0,14,11,49946,155,1350275,4180,CLARK SPRINGS ELEM.,276625,01360,6,2011,32547,RICHMOND CITY PBLC SCHS,5103240,1101 DANCE ST,RICHMOND,VA,23220,50,50,324,50,50,0,1.2,0,96.6,2.2,0,0,15.4,0.6,1.2,0.6,0,11.14,0,0,0,0,0,30,0,0,1,1,false,false,true,48,0,"K,1,2,3,4,5",25327,23561,Full Day,Full Day,"0-2, 3, 4",0,92.88,false,7,510324001360,,,0,0,0,0,4,0,0,0,313,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,324,0,36,0,2,0,0
48407,46896,52,63,4.59,5,8.64,20,86.93,90,1852.5,40,22.1,0,14,20,30003,39,1848917,2420,E.S.H. GREENE ELEM.,276626,01361,6,2011,32547,RICHMOND CITY PBLC SCHS,5103240,1745 CATALINA DR,RICHMOND,VA,23224,51.57,48.43,766,51.57,48.43,0.3,0.3,35.8,26.4,36.5,0.3,0.5,4.6,33,33.5,0.3,0,16.61,0,0,0,0,0,40,0,0,1,1,false,false,true,48,0,"K,1,2,3,4,5",25327,23561,Full Day,Full Day,"0-2, 3, 4",0,51.57,false,7,510324001361,,,2,0,0,0,2,0,0,0,202,2,11,0,274,0,6,0,2,0,0,0,4,0,0,0,280,0,6,0,766,2,23,0,6,0,0
48407,43680,52,50,4.59,7.89,8.64,15.79,86.93,89.47,1852.5,38,22.1,0,14,14,62568,113,1623992,2931,ELIZABETH D. REDD ELEM.,276627,01363,6,2011,32547,RICHMOND CITY PBLC SCHS,5103240,5601 JAHNKE RD,RICHMOND,VA,23225,50,50,554,50,50,0.7,2.4,11.6,70,15.3,0,0,8.5,9.9,9.8,1.3,0,12.88,0,0,0,0,0,38,0,1,1,1,false,false,true,48,0,"Preschool,K,1,2,3,4,5",25327,23561,Full Day,Full Day,"0-2, 3, 4",0,68.77,false,7,510324001363,,,4,0,0,0,13,0,0,0,388,0,35,0,64,0,2,0,0,0,0,0,0,0,0,0,85,0,5,0,554,0,42,0,5,0,0
48407,47301,52,37,4.59,12.2,8.64,7.32,86.93,80.49,1852.5,41,22.1,0,14,14,88847,170,1627886,3119,ELKHARDT MIDDLE,276628,01364,6,2011,32547,RICHMOND CITY PBLC SCHS,5103240,6300 HULL STREET RD,RICHMOND,VA,23224,54.94,45.06,526,54.94,45.06,0.4,1.9,19,57.8,19.6,0,1.3,13.5,15.6,15.9,0.8,0,12.73,0,0,0,0,0,41,0,0,0,1,false,false,true,48,0,"6,7,8",25327,23561,Full Day,Full Day,"0-2, 3, 4",0,60.73,false,7,510324001364,,,2,0,0,0,10,0,4,0,304,4,101,0,100,0,20,0,0,0,0,0,7,0,0,0,103,0,23,0,526,4,148,0,39,0,0
48407,52369,52,49,4.59,2.44,8.64,9.76,86.93,80.49,1852.5,41,22.1,0,14,11,52658,108,1604721,3295,FAIRFIELD COURT ELEM.,276629,01365,6,2011,32547,RICHMOND CITY PBLC SCHS,5103240,2510 PHAUP ST,RICHMOND,VA,23223,49.9,50.1,487,49.9,50.1,0,0.4,0.4,98.8,0.4,0,0,16.4,0,0,0.8,0,12.82,0,0,0,0,0,41,0,0,1,1,false,false,true,48,0,"K,1,2,3,4,5",25327,23561,Full Day,Full Day,"0-2, 3, 4",0,94.46,false,7,510324001365,,,0,0,0,0,2,0,0,0,481,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,487,0,5,0,2,0,0
48407,49145,52,35,4.59,7.69,8.64,7.69,86.93,88.46,1852.5,26,22.1,0,14,14,41747,127,1223147,3718,SWANSBORO ELEM.,276630,01367,6,2011,32547,RICHMOND CITY PBLC SCHS,5103240,3160 MIDLOTHIAN TNPK,RICHMOND,VA,23224,47.58,52.42,330,47.58,52.42,0,0.6,1.2,93.9,2.1,0,2.1,15.2,0,0,0.6,0,12.19,0,0,0,0,0,26,0,1,1,1,false,false,true,48,0,"Preschool,K,1,2,3,4,5",25327,23561,Full Day,Full Day,"0-2, 3, 4",0,83.28,false,7,510324001367,,,0,0,0,0,2,0,0,0,310,0,29,0,4,0,4,0,0,0,0,0,7,0,2,0,7,0,0,0,330,0,35,0,10,0,0
48407,46354,52,48,4.59,1.92,8.64,9.62,86.93,75,1852.5,52,22.1,0,14,11,98982,173,2101974,3675,FRED D. THOMPSON MIDDLE,276631,01368,6,2011,32547,RICHMOND CITY PBLC SCHS,5103240,7824 FOREST HILL AVE,RICHMOND,VA,23225,50.96,49.04,575,50.96,49.04,0.4,0,1.2,93.6,3.8,0.4,0.7,25.4,1.2,1.9,1.7,0,12.71,0,0,0,0,0,52,0,0,0,1,false,false,true,48,0,"6,7,8",25327,23561,Full Day,Full Day,"0-2, 3, 4",0,81.82,false,7,510324001368,,,2,0,0,0,0,0,0,0,538,23,67,2,7,0,0,0,2,0,0,0,4,0,0,0,22,0,0,0,575,23,67,2,45,0,0
48407,49363,52,66,4.59,2,8.64,4,86.93,94,1852.5,50,22.1,0,14,14,76681,101,1789848,2352,G.H. REID ELEM.,276632,01369,6,2011,32547,RICHMOND CITY PBLC SCHS,5103240,1301 WHITEHEAD RD,RICHMOND,VA,23225,53.08,46.92,763,53.08,46.92,0.3,0.5,21,55.2,21.8,0,1.3,10.1,13.1,13,0.3,0,15.22,0,0,0,0,0,50,0,1,1,1,false,false,true,48,0,"Preschool,K,1,2,3,4,5",25327,23561,Full Day,Full Day,"0-2, 3, 4",0,62.42,false,7,510324001369,,,2,0,0,0,4,0,0,0,421,0,30,0,160,0,8,0,0,0,0,0,10,0,0,0,166,0,8,0,763,0,46,0,6,0,0
48407,37261,52,47,4.59,5.88,8.64,8.82,86.93,79.41,1852.5,34,22.1,0,14,11,72889,181,1681815,4173,GEORGE MASON ELEM.,276633,01370,6,2011,32547,RICHMOND CITY PBLC SCHS,5103240,813 N 28TH ST,RICHMOND,VA,23223,53.07,46.93,407,53.07,46.93,0.5,0,1,97.5,1,0,0,12.3,0.5,0.5,1.0,0,12.59,0,0,0,0,0,34,0,0,1,0,false,false,true,48,0,"K,1,2,3,4,5",25327,23561,Full Day,Full Day,"0-2, 3, 4",0,91.32,false,7,510324001370,,,2,0,0,0,0,0,0,0,397,0,21,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,407,0,21,0,10,0,0
48407,47250,52,47,4.59,4.65,8.64,18.6,86.93,90.7,1852.5,43,22.1,0,14,14,75143,133,1772374,3143,GINTER PARK ELEM.,276634,01372,6,2011,32547,RICHMOND CITY PBLC SCHS,5103240,3817 CHAMBERLAYNE AVE,RICHMOND,VA,23227,50.26,49.74,567,50.26,49.74,0,0,0.7,98.6,0.7,0,0,15.7,0,0,1.2,0,11.51,0,0,0,0,0,43,0,1,1,1,false,false,true,48,0,"Preschool,K,1,2,3,4,5",25327,23561,Full Day,Full Day,"0-2, 3, 4",0,80.14,false,7,510324001372,,,0,0,0,0,0,0,0,0,559,0,59,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,567,0,59,0,15,0,0
